ID,ECU_SEND_LOCALTIME,EMA_RECEIVE_LOCALTIME,REV1,REV3,ENCLOSURE_TEMP,HOUR_SUB,ECU_NO,OPT_NO,CHANNEL,OUTPUT_VOLTAGE,OUTPUT_CURRENT,OUTPUT_POWER,OUTPUT_ENERGY,INPUT_VOLTAGE,INPUT_CURRENT,INPUT_POWER,INPUT_ENERGY,TYPE,project_id,GroupID
993851,2019-01-31 09:05:21,2019-01-31 09:12:46,20190131,,-100,9,217000000027,611000000593,1,0.0,0.0,0.0,0.0,27.3,0.0,0.1,1.1e-05,10,SW.JS.021.001,3448
993875,2019-01-31 09:05:21,2019-01-31 09:12:46,20190131,,-100,9,217000000027,611000000633,1,0.0,0.0,0.0,0.0,22.7,0.3,8.0,0.000665,10,SW.JS.021.001,3448
994111,2019-01-31 09:10:21,2019-01-31 09:17:50,20190131,,-100,9,217000000027,611000000338,1,0.0,0.0,0.0,0.0,25.6,0.3,8.3,0.000695,10,SW.JS.021.001,3449
994147,2019-01-31 09:10:21,2019-01-31 09:17:50,20190131,,-100,9,217000000027,611000000427,1,0.0,0.0,0.0,0.0,26.2,0.2,6.9,0.000579,10,SW.JS.021.001,3449
994312,2019-01-31 09:10:21,2019-01-31 09:17:50,20190131,,-100,9,217000000027,611000000822,2,,,,,32.0,0.4,12.8,0.001149,10,SW.JS.021.001,3449
994531,2019-01-31 09:15:21,2019-01-31 09:22:55,20190131,,-100,9,217000000027,611000000477,1,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,10,SW.JS.021.001,3450
994532,2019-01-31 09:15:21,2019-01-31 09:22:55,20190131,,-100,9,217000000027,611000000477,2,,,,,35.1,0.0,0.0,0.0,10,SW.JS.021.001,3450
994579,2019-01-31 09:15:21,2019-01-31 09:22:55,20190131,,-100,9,217000000027,611000000606,1,0.0,0.0,0.0,0.0,24.4,0.2,5.0,0.000417,10,SW.JS.021.001,3450
994831,2019-01-31 09:20:21,2019-01-31 09:27:59,20190131,,-100,9,217000000027,611000000338,1,0.0,0.0,0.0,0.0,20.9,0.3,7.8,0.000654,10,SW.JS.021.001,3451
995048,2019-01-31 09:20:21,2019-01-31 09:27:59,20190131,,-100,9,217000000027,611000000439,2,,,,,24.0,0.0,0.0,3e-06,10,SW.JS.021.001,3451
994893,2019-01-31 09:20:21,2019-01-31 09:27:59,20190131,,-100,9,217000000027,611000000485,1,0.0,0.0,0.0,0.0,24.5,0.4,10.1,0.000824,10,SW.JS.021.001,3451
995209,2019-01-31 09:25:21,2019-01-31 09:33:04,20190131,,-100,9,217000000027,611000000373,1,0.0,0.0,0.0,0.0,25.1,0.1,4.9,0.000411,10,SW.JS.021.001,3452
995243,2019-01-31 09:25:21,2019-01-31 09:33:04,20190131,,-100,9,217000000027,611000000465,1,0.0,0.0,0.0,0.0,35.2,0.0,3.4,0.000293,10,SW.JS.021.001,3452
995405,2019-01-31 09:25:21,2019-01-31 09:33:04,20190131,,-100,9,217000000027,611000000845,1,0.0,0.0,0.0,0.0,28.0,0.0,2.4,0.000197,10,SW.JS.021.001,3452
995637,2019-01-31 09:30:21,2019-01-31 09:38:08,20190131,,-100,9,217000000027,611000000568,1,0.0,0.0,0.0,0.0,34.7,0.1,4.7,0.000389,10,SW.JS.021.001,3453
995651,2019-01-31 09:30:21,2019-01-31 09:38:08,20190131,,-100,9,217000000027,611000000593,1,0.0,0.0,0.0,0.0,34.5,0.0,2.2,0.000188,10,SW.JS.021.001,3453
995731,2019-01-31 09:30:21,2019-01-31 09:38:08,20190131,,-100,9,217000000027,611000000798,1,0.0,0.0,0.0,0.0,19.9,0.5,11.4,0.000976,10,SW.JS.021.001,3453
995935,2019-01-31 09:35:21,2019-01-31 09:43:13,20190131,,-100,9,217000000027,611000000393,1,0.0,0.0,0.0,0.0,18.2,0.6,12.0,0.001013,10,SW.JS.021.001,3454
995989,2019-01-31 09:35:21,2019-01-31 09:43:13,20190131,,-100,9,217000000027,611000000556,1,0.0,0.0,0.0,0.0,22.1,0.0,0.4,3.9e-05,10,SW.JS.021.001,3454
996011,2019-01-31 09:35:21,2019-01-31 09:43:13,20190131,,-100,9,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.4,0.0,1.0,8.4e-05,10,SW.JS.021.001,3454
996488,2019-01-31 09:40:21,2019-01-31 09:48:17,20190131,,-100,9,217000000027,611000000439,2,,,,,30.1,0.0,0.0,6e-06,10,SW.JS.021.001,3455
996371,2019-01-31 09:40:21,2019-01-31 09:48:17,20190131,,-100,9,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.4,0.1,5.7,0.000481,10,SW.JS.021.001,3455
996372,2019-01-31 09:40:21,2019-01-31 09:48:17,20190131,,-100,9,217000000027,611000000593,2,,,,,31.0,0.1,5.6,0.000478,10,SW.JS.021.001,3455
996848,2019-01-31 09:45:21,2019-01-31 09:53:22,20190131,,-100,9,217000000027,611000000439,2,,,,,29.8,0.0,0.0,3e-06,10,SW.JS.021.001,3456
996745,2019-01-31 09:45:21,2019-01-31 09:53:22,20190131,,-100,9,217000000027,611000000614,1,0.0,0.0,0.0,0.0,19.4,0.7,14.9,0.001242,10,SW.JS.021.001,3456
996813,2019-01-31 09:45:21,2019-01-31 09:53:22,20190131,,-100,9,217000000027,611000000803,1,0.0,0.0,0.0,0.0,16.2,0.7,12.9,0.001046,10,SW.JS.021.001,3456
997029,2019-01-31 09:50:21,2019-01-31 09:58:28,20190131,,-100,9,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.2,0.0,1.7,0.000152,10,SW.JS.021.001,3457
997030,2019-01-31 09:50:21,2019-01-31 09:58:28,20190131,,-100,9,217000000027,611000000430,2,,,,,30.9,0.0,1.8,0.000154,10,SW.JS.021.001,3457
997067,2019-01-31 09:50:21,2019-01-31 09:58:28,20190131,,-100,9,217000000027,611000000555,1,0.0,0.0,0.0,0.0,35.5,0.1,4.7,0.000411,10,SW.JS.021.001,3457
997567,2019-01-31 09:55:21,2019-01-31 10:03:33,20190131,,-100,9,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.5,0.2,10.1,0.0008269999999999,10,SW.JS.021.001,3458
997568,2019-01-31 09:55:21,2019-01-31 10:03:33,20190131,,-100,9,217000000027,611000000439,2,,,,,30.4,0.3,10.5,0.0008609999999999,10,SW.JS.021.001,3458
997543,2019-01-31 09:55:21,2019-01-31 10:03:33,20190131,,-100,9,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.5,0.3,11.4,0.000948,10,SW.JS.021.001,3458
997749,2019-01-31 10:00:21,2019-01-31 10:08:38,20190131,,-100,10,217000000027,611000000430,1,0.0,0.0,0.0,0.0,29.3,0.1,4.6,0.0003819999999999,10,SW.JS.021.001,3459
997750,2019-01-31 10:00:21,2019-01-31 10:08:38,20190131,,-100,10,217000000027,611000000430,2,,,,,31.9,0.1,4.7,0.000392,10,SW.JS.021.001,3459
997904,2019-01-31 10:00:21,2019-01-31 10:08:38,20190131,,-100,10,217000000027,611000000815,2,,,,,30.4,0.2,6.2,0.0005099999999999,10,SW.JS.021.001,3459
998311,2019-01-31 10:05:21,2019-01-31 10:13:43,20190131,,-100,10,217000000027,611000000593,1,0.0,0.0,0.0,0.0,36.0,0.5,19.3,0.0016489999999999,10,SW.JS.021.001,3460
998403,2019-01-31 10:05:21,2019-01-31 10:13:43,20190131,,-100,10,217000000027,611000000815,1,0.0,0.0,0.0,0.0,29.6,0.5,15.9,0.001327,10,SW.JS.021.001,3460
998417,2019-01-31 10:05:21,2019-01-31 10:13:43,20190131,,-100,10,217000000027,611000000838,1,0.0,0.0,0.0,0.0,23.2,1.2,28.4,0.002392,10,SW.JS.021.001,3460
998787,2019-01-31 10:10:21,2019-01-31 10:18:49,20190131,,-100,10,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.1,0.1,6.8,0.000567,10,SW.JS.021.001,3461
998788,2019-01-31 10:10:21,2019-01-31 10:18:49,20190131,,-100,10,217000000027,611000000439,2,,,,,30.6,0.2,7.6,0.000633,10,SW.JS.021.001,3461
998672,2019-01-31 10:10:21,2019-01-31 10:18:49,20190131,,-100,10,217000000027,611000000593,2,,,,,31.0,0.4,14.0,0.0011359999999999,10,SW.JS.021.001,3461
998957,2019-01-31 10:15:21,2019-01-31 10:23:54,20190131,,-100,10,217000000027,611000000398,1,0.0,0.0,0.0,0.0,18.2,1.0,19.0,0.001586,10,SW.JS.021.001,3462
999147,2019-01-31 10:15:21,2019-01-31 10:23:54,20190131,,-100,10,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.6,0.1,4.3,0.000365,10,SW.JS.021.001,3462
999148,2019-01-31 10:15:21,2019-01-31 10:23:54,20190131,,-100,10,217000000027,611000000439,2,,,,,31.9,0.1,4.6,0.000383,10,SW.JS.021.001,3462
999391,2019-01-31 10:20:21,2019-01-31 10:29:00,20190131,,-100,10,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.9,0.3,13.3,0.001108,10,SW.JS.021.001,3463
999392,2019-01-31 10:20:21,2019-01-31 10:29:00,20190131,,-100,10,217000000027,611000000593,2,,,,,31.2,0.4,14.1,0.001174,10,SW.JS.021.001,3463
999483,2019-01-31 10:20:21,2019-01-31 10:29:00,20190131,,-100,10,217000000027,611000000815,1,0.0,0.0,0.0,0.0,36.0,0.2,7.2,0.000618,10,SW.JS.021.001,3463
999867,2019-01-31 10:25:21,2019-01-31 10:34:05,20190131,,-100,10,217000000027,611000000439,1,0.0,0.0,0.0,0.0,24.3,0.2,6.9,0.000559,10,SW.JS.021.001,3464
999868,2019-01-31 10:25:21,2019-01-31 10:34:05,20190131,,-100,10,217000000027,611000000439,2,,,,,30.9,0.2,7.6,0.000614,10,SW.JS.021.001,3464
999843,2019-01-31 10:25:21,2019-01-31 10:34:05,20190131,,-100,10,217000000027,611000000815,1,0.0,0.0,0.0,0.0,21.3,0.1,4.2,0.000341,10,SW.JS.021.001,3464
1000227,2019-01-31 10:30:21,2019-01-31 10:39:10,20190131,,-100,10,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.9,0.0,1.0,9.1e-05,10,SW.JS.021.001,3465
1000228,2019-01-31 10:30:21,2019-01-31 10:39:10,20190131,,-100,10,217000000027,611000000439,2,,,,,31.5,0.0,1.1,9.3e-05,10,SW.JS.021.001,3465
1000111,2019-01-31 10:30:21,2019-01-31 10:39:10,20190131,,-100,10,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.8,0.2,9.5,0.000801,10,SW.JS.021.001,3465
1000317,2019-01-31 10:35:21,2019-01-31 10:39:16,20190131,,-100,10,217000000027,611000000568,1,0.0,0.0,0.0,0.0,21.5,1.1,24.2,0.001963,10,SW.JS.021.001,3466
1000331,2019-01-31 10:35:21,2019-01-31 10:39:16,20190131,,-100,10,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.4,0.0,3.3,0.000277,10,SW.JS.021.001,3466
1000332,2019-01-31 10:35:21,2019-01-31 10:39:16,20190131,,-100,10,217000000027,611000000593,2,,,,,30.6,0.1,3.4,0.0002839999999999,10,SW.JS.021.001,3466
1000692,2019-01-31 10:40:21,2019-01-31 10:44:21,20190131,,-100,10,217000000027,611000000593,2,,,,,30.9,0.0,2.4,0.000207,10,SW.JS.021.001,3467
1000783,2019-01-31 10:40:21,2019-01-31 10:44:21,20190131,,-100,10,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.3,0.0,0.7,6e-05,10,SW.JS.021.001,3467
1000784,2019-01-31 10:40:21,2019-01-31 10:44:21,20190131,,-100,10,217000000027,611000000815,2,,,,,30.2,0.0,0.7,6.1e-05,10,SW.JS.021.001,3467
1001051,2019-01-31 10:45:21,2019-01-31 10:49:27,20190131,,-100,10,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.3,0.0,1.8,0.000157,10,SW.JS.021.001,3468
1001052,2019-01-31 10:45:21,2019-01-31 10:49:27,20190131,,-100,10,217000000027,611000000593,2,,,,,31.4,0.0,1.7,0.000149,10,SW.JS.021.001,3468
1001111,2019-01-31 10:45:21,2019-01-31 10:49:27,20190131,,-100,10,217000000027,611000000734,1,0.0,0.0,0.0,0.0,34.9,0.4,16.3,0.001392,10,SW.JS.021.001,3468
1001411,2019-01-31 10:50:21,2019-01-31 10:54:31,20190131,,-100,10,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.1,0.0,2.8,0.000229,10,SW.JS.021.001,3469
1001412,2019-01-31 10:50:21,2019-01-31 10:54:31,20190131,,-100,10,217000000027,611000000593,2,,,,,30.9,0.0,2.8,0.000229,10,SW.JS.021.001,3469
1001504,2019-01-31 10:50:21,2019-01-31 10:54:31,20190131,,-100,10,217000000027,611000000815,2,,,,,29.8,0.0,0.9,7.8e-05,10,SW.JS.021.001,3469
1001695,2019-01-31 10:55:21,2019-01-31 10:59:37,20190131,,-100,10,217000000027,611000000393,1,0.0,0.0,0.0,0.0,18.5,0.8,15.7,0.001292,10,SW.JS.021.001,3470
1001887,2019-01-31 10:55:21,2019-01-31 10:59:37,20190131,,-100,10,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.0,0.0,0.0,6e-06,10,SW.JS.021.001,3470
1001787,2019-01-31 10:55:21,2019-01-31 10:59:37,20190131,,-100,10,217000000027,611000000615,1,0.0,0.0,0.0,0.0,24.1,0.7,16.9,0.001424,10,SW.JS.021.001,3470
1002069,2019-01-31 11:00:21,2019-01-31 11:04:44,20190131,,-100,11,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.0,0.1,5.9,0.000499,10,SW.JS.021.001,3471
1002117,2019-01-31 11:00:21,2019-01-31 11:04:44,20190131,,-100,11,217000000027,611000000568,1,0.0,0.0,0.0,0.0,35.0,0.1,3.7,0.000317,10,SW.JS.021.001,3471
1002131,2019-01-31 11:00:21,2019-01-31 11:04:44,20190131,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,28.0,0.0,1.3,0.000118,10,SW.JS.021.001,3471
1002407,2019-01-31 11:05:21,2019-01-31 11:09:49,20190131,,-100,11,217000000027,611000000363,1,0.0,0.0,0.0,0.0,19.0,0.7,13.6,0.001137,10,SW.JS.021.001,3472
1002593,2019-01-31 11:05:21,2019-01-31 11:09:49,20190131,,-100,11,217000000027,611000000823,1,0.0,0.0,0.0,0.0,18.3,0.6,12.1,0.000992,10,SW.JS.021.001,3472
1002606,2019-01-31 11:05:21,2019-01-31 11:09:49,20190131,,-100,11,217000000027,611000000845,2,,,,,32.2,0.0,3.2,0.000259,10,SW.JS.021.001,3472
1002763,2019-01-31 11:10:21,2019-01-31 11:14:55,20190131,,-100,11,217000000027,611000000355,1,0.0,0.0,0.0,0.0,25.6,0.4,10.5,0.000873,10,SW.JS.021.001,3473
1002817,2019-01-31 11:10:21,2019-01-31 11:14:55,20190131,,-100,11,217000000027,611000000498,1,0.0,0.0,0.0,0.0,15.7,0.5,9.0,0.000732,10,SW.JS.021.001,3473
1002937,2019-01-31 11:10:21,2019-01-31 11:14:55,20190131,,-100,11,217000000027,611000000807,1,0.0,0.0,0.0,0.0,21.1,0.1,3.4,0.000281,10,SW.JS.021.001,3473
1003173,2019-01-31 11:15:21,2019-01-31 11:20:00,20190131,,-100,11,217000000027,611000000485,1,0.0,0.0,0.0,0.0,19.8,0.5,10.5,0.000906,10,SW.JS.021.001,3474
1003249,2019-01-31 11:15:21,2019-01-31 11:20:00,20190131,,-100,11,217000000027,611000000654,1,0.0,0.0,0.0,0.0,17.5,0.3,5.9,0.0005139999999999,10,SW.JS.021.001,3474
1003261,2019-01-31 11:15:21,2019-01-31 11:20:00,20190131,,-100,11,217000000027,611000000726,1,0.0,0.0,0.0,0.0,24.8,0.5,12.6,0.001082,10,SW.JS.021.001,3474
1003477,2019-01-31 11:20:21,2019-01-31 11:25:07,20190131,,-100,11,217000000027,611000000345,1,0.0,0.0,0.0,0.0,19.5,0.1,2.8,0.000242,10,SW.JS.021.001,3475
1003499,2019-01-31 11:20:21,2019-01-31 11:25:07,20190131,,-100,11,217000000027,611000000400,1,0.0,0.0,0.0,0.0,15.3,0.5,7.8,0.000651,10,SW.JS.021.001,3475
1003637,2019-01-31 11:20:21,2019-01-31 11:25:07,20190131,,-100,11,217000000027,611000000739,1,0.0,0.0,0.0,0.0,20.3,0.6,14.2,0.001156,10,SW.JS.021.001,3475
1003893,2019-01-31 11:25:21,2019-01-31 11:30:12,20190131,,-100,11,217000000027,611000000485,1,0.0,0.0,0.0,0.0,22.8,0.6,15.8,0.001328,10,SW.JS.021.001,3476
1003903,2019-01-31 11:25:21,2019-01-31 11:30:12,20190131,,-100,11,217000000027,611000000538,1,0.0,0.0,0.0,0.0,18.4,0.8,15.0,0.001264,10,SW.JS.021.001,3476
1004045,2019-01-31 11:25:21,2019-01-31 11:30:12,20190131,,-100,11,217000000027,611000000845,1,0.0,0.0,0.0,0.0,35.4,0.0,3.2,0.00028,10,SW.JS.021.001,3476
1004269,2019-01-31 11:30:21,2019-01-31 11:35:18,20190131,,-100,11,217000000027,611000000556,1,0.0,0.0,0.0,0.0,34.8,0.0,1.6,0.00013,10,SW.JS.021.001,3477
1004292,2019-01-31 11:30:21,2019-01-31 11:35:18,20190131,,-100,11,217000000027,611000000593,2,,,,,32.3,0.0,2.3,0.000186,10,SW.JS.021.001,3477
1004397,2019-01-31 11:30:21,2019-01-31 11:35:18,20190131,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,22.3,0.8,19.2,0.001505,10,SW.JS.021.001,3477
1004589,2019-01-31 11:35:21,2019-01-31 11:40:23,20190131,,-100,11,217000000027,611000000430,1,0.0,0.0,0.0,0.0,35.7,0.2,8.1,0.000681,10,SW.JS.021.001,3478
