ID,ECU_SEND_LOCALTIME,EMA_RECEIVE_LOCALTIME,REV1,REV3,ENCLOSURE_TEMP,HOUR_SUB,ECU_NO,OPT_NO,CHANNEL,OUTPUT_VOLTAGE,OUTPUT_CURRENT,OUTPUT_POWER,OUTPUT_ENERGY,INPUT_VOLTAGE,INPUT_CURRENT,INPUT_POWER,INPUT_ENERGY,TYPE,project_id,Cluster,GroupID
205679,2019-01-09 14:45:43,2019-01-09 14:50:52,20190109,,-100,14,217000000027,611000000816,1,0.0,0.0,0.0,0.0,14.7,0.2,4.1,0.000332,10,SW.JS.021.001,-1,961
205873,2019-01-09 14:50:43,2019-01-09 14:56:02,20190109,,-100,14,217000000027,611000000452,1,0.0,0.0,0.0,0.0,17.8,0.2,4.1,0.0003399999999999,10,SW.JS.021.001,-1,962
206701,2019-01-09 15:10:43,2019-01-09 15:16:38,20190109,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,33.5,0.0,0.4,3.7e-05,10,SW.JS.021.001,-1,966
206702,2019-01-09 15:10:43,2019-01-09 15:16:38,20190109,,-100,15,217000000027,611000000615,2,,,,,27.8,0.0,0.3,2.8000000000000003e-05,10,SW.JS.021.001,-1,966
206785,2019-01-09 15:10:43,2019-01-09 15:16:38,20190109,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,33.1,0.0,0.2,1.7e-05,10,SW.JS.021.001,-1,966
206786,2019-01-09 15:10:43,2019-01-09 15:16:38,20190109,,-100,15,217000000027,611000000822,2,,,,,30.7,0.0,0.1,1.3e-05,10,SW.JS.021.001,-1,966
206921,2019-01-09 15:15:43,2019-01-09 15:21:48,20190109,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,33.6,0.0,0.4,3.7e-05,10,SW.JS.021.001,-1,967
206922,2019-01-09 15:15:43,2019-01-09 15:21:48,20190109,,-100,15,217000000027,611000000615,2,,,,,28.6,0.0,0.3,2.8000000000000003e-05,10,SW.JS.021.001,-1,967
207005,2019-01-09 15:15:43,2019-01-09 15:21:48,20190109,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,33.5,0.0,0.1,1.4e-05,10,SW.JS.021.001,-1,967
207006,2019-01-09 15:15:43,2019-01-09 15:21:48,20190109,,-100,15,217000000027,611000000822,2,,,,,31.4,0.0,0.1,1.1e-05,10,SW.JS.021.001,-1,967
207141,2019-01-09 15:20:43,2019-01-09 15:26:56,20190109,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,33.8,0.0,0.4,3.5e-05,10,SW.JS.021.001,-1,968
207142,2019-01-09 15:20:43,2019-01-09 15:26:56,20190109,,-100,15,217000000027,611000000615,2,,,,,30.2,0.0,0.3,2.7e-05,10,SW.JS.021.001,-1,968
207225,2019-01-09 15:20:43,2019-01-09 15:26:56,20190109,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,33.5,0.0,0.1,1.1e-05,10,SW.JS.021.001,-1,968
207226,2019-01-09 15:20:43,2019-01-09 15:26:56,20190109,,-100,15,217000000027,611000000822,2,,,,,28.3,0.0,0.1,8e-06,10,SW.JS.021.001,-1,968
207361,2019-01-09 15:25:43,2019-01-09 15:32:06,20190109,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,33.5,0.0,0.4,3.6e-05,10,SW.JS.021.001,-1,969
207362,2019-01-09 15:25:43,2019-01-09 15:32:06,20190109,,-100,15,217000000027,611000000615,2,,,,,29.0,0.0,0.3,2.8000000000000003e-05,10,SW.JS.021.001,-1,969
207445,2019-01-09 15:25:43,2019-01-09 15:32:06,20190109,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,33.6,0.0,0.1,1e-05,10,SW.JS.021.001,-1,969
207581,2019-01-09 15:30:43,2019-01-09 15:37:15,20190109,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,33.7,0.0,0.4,3.8e-05,10,SW.JS.021.001,-1,970
207582,2019-01-09 15:30:43,2019-01-09 15:37:15,20190109,,-100,15,217000000027,611000000615,2,,,,,30.1,0.0,0.3,2.9e-05,10,SW.JS.021.001,-1,970
207665,2019-01-09 15:30:43,2019-01-09 15:37:15,20190109,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,33.4,0.0,0.1,1.2e-05,10,SW.JS.021.001,-1,970
207666,2019-01-09 15:30:43,2019-01-09 15:37:15,20190109,,-100,15,217000000027,611000000822,2,,,,,29.0,0.0,0.1,9e-06,10,SW.JS.021.001,-1,970
207801,2019-01-09 15:35:43,2019-01-09 15:42:23,20190109,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,33.1,0.0,0.4,3.5e-05,10,SW.JS.021.001,-1,971
207802,2019-01-09 15:35:43,2019-01-09 15:42:23,20190109,,-100,15,217000000027,611000000615,2,,,,,29.3,0.0,0.3,2.7e-05,10,SW.JS.021.001,-1,971
207885,2019-01-09 15:35:43,2019-01-09 15:42:23,20190109,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,32.9,0.0,0.1,1.2e-05,10,SW.JS.021.001,-1,971
207886,2019-01-09 15:35:43,2019-01-09 15:42:23,20190109,,-100,15,217000000027,611000000822,2,,,,,26.9,0.0,0.1,9e-06,10,SW.JS.021.001,-1,971
208021,2019-01-09 15:40:43,2019-01-09 15:47:33,20190109,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,32.7,0.0,0.4,3.7e-05,10,SW.JS.021.001,-1,972
208022,2019-01-09 15:40:43,2019-01-09 15:47:33,20190109,,-100,15,217000000027,611000000615,2,,,,,26.9,0.0,0.3,2.8000000000000003e-05,10,SW.JS.021.001,-1,972
208103,2019-01-09 15:40:43,2019-01-09 15:47:33,20190109,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,32.3,0.0,0.1,1.6e-05,10,SW.JS.021.001,-1,972
208104,2019-01-09 15:40:43,2019-01-09 15:47:33,20190109,,-100,15,217000000027,611000000822,2,,,,,30.2,0.0,0.1,1.2e-05,10,SW.JS.021.001,-1,972
208203,2019-01-09 15:45:43,2019-01-09 15:52:41,20190109,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,33.3,0.0,0.4,5.6000000000000006e-05,10,SW.JS.021.001,-1,973
208204,2019-01-09 15:45:43,2019-01-09 15:52:41,20190109,,-100,15,217000000027,611000000615,2,,,,,29.8,0.0,0.3,4.2e-05,10,SW.JS.021.001,-1,973
208285,2019-01-09 15:45:43,2019-01-09 15:52:41,20190109,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,32.7,0.0,0.1,2.2e-05,10,SW.JS.021.001,-1,973
208286,2019-01-09 15:45:43,2019-01-09 15:52:41,20190109,,-100,15,217000000027,611000000822,2,,,,,28.5,0.0,0.1,1.6e-05,10,SW.JS.021.001,-1,973
208421,2019-01-09 15:55:43,2019-01-09 16:02:49,20190109,,-100,15,217000000027,611000000615,1,0.0,0.0,0.0,0.0,32.7,0.0,0.4,5.3e-05,10,SW.JS.021.001,-1,974
208422,2019-01-09 15:55:43,2019-01-09 16:02:49,20190109,,-100,15,217000000027,611000000615,2,,,,,27.5,0.0,0.3,4e-05,10,SW.JS.021.001,-1,974
208503,2019-01-09 15:55:43,2019-01-09 16:02:49,20190109,,-100,15,217000000027,611000000822,1,0.0,0.0,0.0,0.0,32.3,0.0,0.1,1.1e-05,10,SW.JS.021.001,-1,974
208617,2019-01-09 16:00:43,2019-01-09 16:07:58,20190109,,-100,16,217000000027,611000000615,1,0.0,0.0,0.0,0.0,33.2,0.0,0.4,5e-05,10,SW.JS.021.001,-1,975
208618,2019-01-09 16:00:43,2019-01-09 16:07:58,20190109,,-100,16,217000000027,611000000615,2,,,,,28.6,0.0,0.3,3.8e-05,10,SW.JS.021.001,-1,975
208699,2019-01-09 16:00:43,2019-01-09 16:07:58,20190109,,-100,16,217000000027,611000000822,1,0.0,0.0,0.0,0.0,32.7,0.0,0.1,1.2e-05,10,SW.JS.021.001,-1,975
208835,2019-01-09 16:10:43,2019-01-09 16:18:07,20190109,,-100,16,217000000027,611000000615,1,0.0,0.0,0.0,0.0,33.3,0.0,0.4,5.9e-05,10,SW.JS.021.001,-1,976
208836,2019-01-09 16:10:43,2019-01-09 16:18:07,20190109,,-100,16,217000000027,611000000615,2,,,,,27.8,0.0,0.3,4.5e-05,10,SW.JS.021.001,-1,976
209055,2019-01-09 16:15:43,2019-01-09 16:23:17,20190109,,-100,16,217000000027,611000000615,1,0.0,0.0,0.0,0.0,32.7,0.0,0.4,3.6e-05,10,SW.JS.021.001,-1,977
209056,2019-01-09 16:15:43,2019-01-09 16:23:17,20190109,,-100,16,217000000027,611000000615,2,,,,,30.9,0.0,0.3,2.7e-05,10,SW.JS.021.001,-1,977
209123,2019-01-09 16:15:43,2019-01-09 16:23:17,20190109,,-100,16,217000000027,611000000822,1,0.0,0.0,0.0,0.0,32.0,0.0,0.1,1.4e-05,10,SW.JS.021.001,-1,977
209124,2019-01-09 16:15:43,2019-01-09 16:23:17,20190109,,-100,16,217000000027,611000000822,2,,,,,27.5,0.0,0.1,1e-05,10,SW.JS.021.001,-1,977
209381,2019-01-10 07:20:38,2019-01-10 07:26:43,20190110,,-100,7,217000000027,611000000822,1,0.0,0.0,0.0,0.0,22.6,0.0,0.0,8e-06,10,SW.JS.021.001,-1,981
209382,2019-01-10 07:20:38,2019-01-10 07:26:43,20190110,,-100,7,217000000027,611000000822,2,,,,,29.1,0.0,0.1,1.8e-05,10,SW.JS.021.001,-1,981
209442,2019-01-10 07:25:38,2019-01-10 07:31:47,20190110,,-100,7,217000000027,611000000431,2,,,,,24.8,0.0,1.2,0.000105,10,SW.JS.021.001,-1,982
210075,2019-01-10 07:40:38,2019-01-10 07:46:57,20190110,,-100,7,217000000027,611000000431,1,0.0,0.0,0.0,0.0,31.5,0.0,1.3,9e-05,10,SW.JS.021.001,-1,985
210076,2019-01-10 07:40:38,2019-01-10 07:46:57,20190110,,-100,7,217000000027,611000000431,2,,,,,28.5,0.0,1.1,7.7e-05,10,SW.JS.021.001,-1,985
210165,2019-01-10 07:40:38,2019-01-10 07:46:57,20190110,,-100,7,217000000027,611000000647,1,0.0,0.0,0.0,0.0,28.0,0.0,1.7,0.0001159999999999,10,SW.JS.021.001,-1,985
210166,2019-01-10 07:40:38,2019-01-10 07:46:57,20190110,,-100,7,217000000027,611000000647,2,,,,,29.4,0.0,1.7,0.0001149999999999,10,SW.JS.021.001,-1,985
210609,2019-01-10 08:05:38,2019-01-10 08:12:07,20190110,,-100,8,217000000027,611000000443,1,0.0,0.0,0.0,0.0,18.6,0.0,0.3,5e-05,10,SW.JS.021.001,-1,988
211065,2019-01-10 08:15:38,2019-01-10 08:22:15,20190110,,-100,8,217000000027,611000000477,1,0.0,0.0,0.0,0.0,12.8,0.2,3.7,0.0003129999999999,10,SW.JS.021.001,-1,990
211343,2019-01-10 08:20:38,2019-01-10 08:27:20,20190110,,-100,8,217000000027,611000000724,1,0.0,0.0,0.0,0.0,20.7,0.2,5.9,0.000504,10,SW.JS.021.001,-1,991
211418,2019-01-10 08:20:38,2019-01-10 08:27:20,20190110,,-100,8,217000000027,611000000815,2,,,,,16.9,0.0,0.0,6e-06,10,SW.JS.021.001,-1,991
211985,2019-01-10 08:40:38,2019-01-10 08:47:33,20190110,,-100,8,217000000027,611000000807,1,0.0,0.0,0.0,0.0,22.7,0.1,2.3,0.00029,10,SW.JS.021.001,-1,994
212000,2019-01-10 08:40:38,2019-01-10 08:47:33,20190110,,-100,8,217000000027,611000000822,2,,,,,31.0,0.1,3.1,0.000381,10,SW.JS.021.001,-1,994
212247,2019-01-10 08:55:38,2019-01-10 09:02:43,20190110,,-100,8,217000000027,611000000349,1,0.0,0.0,0.0,0.0,17.4,0.4,7.1,0.000603,10,SW.JS.021.001,-1,996
212311,2019-01-10 08:55:38,2019-01-10 09:02:43,20190110,,-100,8,217000000027,611000000538,1,0.0,0.0,0.0,0.0,12.8,0.5,7.6,0.000671,10,SW.JS.021.001,-1,996
212327,2019-01-10 08:55:38,2019-01-10 09:02:43,20190110,,-100,8,217000000027,611000000575,1,0.0,0.0,0.0,0.0,23.8,0.2,4.9,0.0,10,SW.JS.021.001,-1,996
212328,2019-01-10 08:55:38,2019-01-10 09:02:43,20190110,,-100,8,217000000027,611000000575,2,,,,,30.1,0.2,6.2,1e-06,10,SW.JS.021.001,-1,996
212799,2019-01-10 09:05:38,2019-01-10 09:12:52,20190110,,-100,9,217000000027,611000000631,1,0.0,0.0,0.0,0.0,18.5,0.1,2.7,0.000224,10,SW.JS.021.001,-1,998
212872,2019-01-10 09:05:38,2019-01-10 09:12:52,20190110,,-100,9,217000000027,611000000815,2,,,,,17.2,0.0,0.0,1e-06,10,SW.JS.021.001,-1,998
212887,2019-01-10 09:05:38,2019-01-10 09:12:52,20190110,,-100,9,217000000027,611000000839,1,0.0,0.0,0.0,0.0,17.1,0.2,5.0,0.00043,10,SW.JS.021.001,-1,998
213312,2019-01-10 09:15:38,2019-01-10 09:23:02,20190110,,-100,9,217000000027,611000000815,2,,,,,17.7,0.0,0.0,0.0,10,SW.JS.021.001,-1,1000
213395,2019-01-10 09:20:38,2019-01-10 09:28:06,20190110,,-100,9,217000000027,611000000474,1,0.0,0.0,0.0,0.0,15.3,0.0,1.4,0.000121,10,SW.JS.021.001,-1,1001
213833,2019-01-10 09:30:38,2019-01-10 09:38:17,20190110,,-100,9,217000000027,611000000467,1,0.0,0.0,0.0,0.0,13.4,0.3,5.0,0.0004179999999999,10,SW.JS.021.001,-1,1003
214245,2019-01-10 09:40:38,2019-01-10 09:48:27,20190110,,-100,9,217000000027,611000000398,1,0.0,0.0,0.0,0.0,21.8,0.4,8.9,0.000736,10,SW.JS.021.001,-1,1005
214279,2019-01-10 09:40:38,2019-01-10 09:48:27,20190110,,-100,9,217000000027,611000000477,1,0.0,0.0,0.0,0.0,26.6,0.4,11.1,3e-06,10,SW.JS.021.001,-1,1005
214280,2019-01-10 09:40:38,2019-01-10 09:48:27,20190110,,-100,9,217000000027,611000000477,2,,,,,29.6,0.4,12.3,3e-06,10,SW.JS.021.001,-1,1005
214839,2019-01-10 09:50:38,2019-01-10 09:58:37,20190110,,-100,9,217000000027,611000000798,1,0.0,0.0,0.0,0.0,20.3,0.3,6.2,0.000548,10,SW.JS.021.001,-1,1007
214953,2019-01-10 09:55:38,2019-01-10 10:03:41,20190110,,-100,9,217000000027,611000000552,1,0.0,0.0,0.0,0.0,22.3,0.3,8.6,0.00073,10,SW.JS.021.001,-1,1008
215513,2019-01-10 10:05:38,2019-01-10 10:13:53,20190110,,-100,10,217000000027,611000000816,1,0.0,0.0,0.0,0.0,12.6,0.3,4.3,0.000354,10,SW.JS.021.001,-1,1010
216023,2019-01-10 10:20:38,2019-01-10 10:29:09,20190110,,-100,10,217000000027,611000000443,1,0.0,0.0,0.0,0.0,19.0,0.5,9.5,0.0008119999999999,10,SW.JS.021.001,-1,1013
216103,2019-01-10 10:20:38,2019-01-10 10:29:09,20190110,,-100,10,217000000027,611000000633,1,0.0,0.0,0.0,0.0,18.2,0.1,2.9,0.0002549999999999,10,SW.JS.021.001,-1,1013
216155,2019-01-10 10:20:38,2019-01-10 10:29:09,20190110,,-100,10,217000000027,611000000795,1,0.0,0.0,0.0,0.0,17.8,0.2,4.8,0.000426,10,SW.JS.021.001,-1,1013
216469,2019-01-10 10:30:38,2019-01-10 10:34:30,20190110,,-100,10,217000000027,611000000464,1,0.0,0.0,0.0,0.0,17.1,0.2,4.4,0.000374,10,SW.JS.021.001,-1,1015
216709,2019-01-10 10:35:38,2019-01-10 10:39:34,20190110,,-100,10,217000000027,611000000534,1,0.0,0.0,0.0,0.0,20.3,0.4,8.3,0.000677,10,SW.JS.021.001,-1,1016
216771,2019-01-10 10:35:38,2019-01-10 10:39:34,20190110,,-100,10,217000000027,611000000647,1,0.0,0.0,0.0,0.0,17.7,0.4,7.3,0.000597,10,SW.JS.021.001,-1,1016
217165,2019-01-10 10:45:38,2019-01-10 10:49:45,20190110,,-100,10,217000000027,611000000568,1,0.0,0.0,0.0,0.0,13.5,0.3,4.2,0.00036,10,SW.JS.021.001,-1,1018
217275,2019-01-10 10:45:38,2019-01-10 10:49:45,20190110,,-100,10,217000000027,611000000818,1,0.0,0.0,0.0,0.0,15.9,0.4,7.9,0.000655,10,SW.JS.021.001,-1,1018
217451,2019-01-10 10:50:38,2019-01-10 10:54:50,20190110,,-100,10,217000000027,611000000727,1,0.0,0.0,0.0,0.0,13.6,0.8,11.7,0.000968,10,SW.JS.021.001,-1,1019
217993,2019-01-10 11:05:38,2019-01-10 11:10:06,20190110,,-100,11,217000000027,611000000421,1,0.0,0.0,0.0,0.0,19.4,0.2,4.0,0.000341,10,SW.JS.021.001,-1,1022
218189,2019-01-10 11:10:38,2019-01-10 11:15:12,20190110,,-100,11,217000000027,611000000350,1,0.0,0.0,0.0,0.0,24.0,0.1,2.4,0.0002009999999999,10,SW.JS.021.001,-1,1023
218669,2019-01-10 11:20:38,2019-01-10 11:25:24,20190110,,-100,11,217000000027,611000000464,1,0.0,0.0,0.0,0.0,23.5,0.7,17.1,0.001423,10,SW.JS.021.001,-1,1025
218705,2019-01-10 11:20:38,2019-01-10 11:25:24,20190110,,-100,11,217000000027,611000000568,1,0.0,0.0,0.0,0.0,15.9,0.9,15.7,0.001342,10,SW.JS.021.001,-1,1025
218805,2019-01-10 11:20:38,2019-01-10 11:25:24,20190110,,-100,11,217000000027,611000000807,1,0.0,0.0,0.0,0.0,25.0,0.2,6.5,0.000566,10,SW.JS.021.001,-1,1025
218827,2019-01-10 11:20:38,2019-01-10 11:25:24,20190110,,-100,11,217000000027,611000000839,1,0.0,0.0,0.0,0.0,23.1,0.6,15.1,0.001299,10,SW.JS.021.001,-1,1025
219201,2019-01-10 11:30:38,2019-01-10 11:35:35,20190110,,-100,11,217000000027,611000000660,1,0.0,0.0,0.0,0.0,22.2,0.6,13.4,0.001175,10,SW.JS.021.001,-1,1027
219295,2019-01-10 11:35:38,2019-01-10 11:40:42,20190110,,-100,11,217000000027,611000000363,1,0.0,0.0,0.0,0.0,23.1,0.5,13.2,0.0011099999999999,10,SW.JS.021.001,-1,1028
219359,2019-01-10 11:35:38,2019-01-10 11:40:42,20190110,,-100,11,217000000027,611000000568,1,0.0,0.0,0.0,0.0,24.5,0.3,7.5,0.000698,10,SW.JS.021.001,-1,1028
219367,2019-01-10 11:35:38,2019-01-10 11:40:42,20190110,,-100,11,217000000027,611000000589,1,0.0,0.0,0.0,0.0,20.3,0.6,13.6,0.001241,10,SW.JS.021.001,-1,1028
219527,2019-01-10 11:40:38,2019-01-10 11:45:47,20190110,,-100,11,217000000027,611000000421,1,0.0,0.0,0.0,0.0,34.8,0.3,11.0,0.000939,10,SW.JS.021.001,-1,1029
219547,2019-01-10 11:40:38,2019-01-10 11:45:47,20190110,,-100,11,217000000027,611000000467,1,0.0,0.0,0.0,0.0,30.5,0.5,17.6,0.0029649999999999,10,SW.JS.021.001,-1,1029
219548,2019-01-10 11:40:38,2019-01-10 11:45:47,20190110,,-100,11,217000000027,611000000467,2,,,,,30.9,0.5,17.8,0.003003,10,SW.JS.021.001,-1,1029
219549,2019-01-10 11:40:38,2019-01-10 11:45:47,20190110,,-100,11,217000000027,611000000474,1,0.0,0.0,0.0,0.0,34.8,0.3,12.3,0.002067,10,SW.JS.021.001,-1,1029
220369,2019-01-10 11:55:38,2019-01-10 12:01:06,20190110,,-100,11,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.2,0.0,1.2,0.0001,10,SW.JS.021.001,-1,1032
220253,2019-01-10 11:55:38,2019-01-10 12:01:06,20190110,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,35.2,0.0,1.9,0.000158,10,SW.JS.021.001,-1,1032
220345,2019-01-10 11:55:38,2019-01-10 12:01:06,20190110,,-100,11,217000000027,611000000815,1,0.0,0.0,0.0,0.0,24.9,0.0,0.7,6.1e-05,10,SW.JS.021.001,-1,1032
220411,2019-01-10 12:00:38,2019-01-10 12:06:13,20190110,,-100,12,217000000027,611000000430,1,0.0,0.0,0.0,0.0,25.6,1.0,25.6,0.002126,10,SW.JS.021.001,-1,1033
220590,2019-01-10 12:00:38,2019-01-10 12:06:13,20190110,,-100,12,217000000027,611000000439,2,,,,,29.9,0.1,5.3,0.000433,10,SW.JS.021.001,-1,1033
220474,2019-01-10 12:00:38,2019-01-10 12:06:13,20190110,,-100,12,217000000027,611000000593,2,,,,,30.7,0.3,10.3,0.0008529999999999,10,SW.JS.021.001,-1,1033
220557,2019-01-10 12:00:38,2019-01-10 12:06:13,20190110,,-100,12,217000000027,611000000806,1,0.0,0.0,0.0,0.0,22.9,1.3,29.8,0.002462,10,SW.JS.021.001,-1,1033
220566,2019-01-10 12:00:38,2019-01-10 12:06:13,20190110,,-100,12,217000000027,611000000815,2,,,,,30.1,0.1,5.6,0.0004669999999999,10,SW.JS.021.001,-1,1033
220669,2019-01-10 12:05:38,2019-01-10 12:11:19,20190110,,-100,12,217000000027,611000000555,1,0.0,0.0,0.0,0.0,35.1,0.5,20.2,0.0017079999999999,10,SW.JS.021.001,-1,1034
220671,2019-01-10 12:05:38,2019-01-10 12:11:19,20190110,,-100,12,217000000027,611000000556,1,0.0,0.0,0.0,0.0,34.6,0.5,18.2,0.001538,10,SW.JS.021.001,-1,1034
220777,2019-01-10 12:05:38,2019-01-10 12:11:19,20190110,,-100,12,217000000027,611000000806,1,0.0,0.0,0.0,0.0,25.0,0.8,20.8,0.001798,10,SW.JS.021.001,-1,1034
220817,2019-01-10 12:10:38,2019-01-10 12:16:26,20190110,,-100,12,217000000027,611000000342,1,0.0,0.0,0.0,0.0,26.3,0.7,19.9,0.0016699999999999,10,SW.JS.021.001,-1,1035
220863,2019-01-10 12:10:38,2019-01-10 12:16:26,20190110,,-100,12,217000000027,611000000464,1,0.0,0.0,0.0,0.0,26.1,0.7,20.3,0.001696,10,SW.JS.021.001,-1,1035
221089,2019-01-10 12:15:38,2019-01-10 12:21:31,20190110,,-100,12,217000000027,611000000474,1,0.0,0.0,0.0,0.0,24.7,0.9,24.3,0.001983,10,SW.JS.021.001,-1,1036
221309,2019-01-10 12:20:38,2019-01-10 12:26:38,20190110,,-100,12,217000000027,611000000474,1,0.0,0.0,0.0,0.0,22.1,0.8,19.2,0.001627,10,SW.JS.021.001,-1,1037
221401,2019-01-10 12:20:38,2019-01-10 12:26:38,20190110,,-100,12,217000000027,611000000725,1,0.0,0.0,0.0,0.0,18.0,0.8,16.0,0.00131,10,SW.JS.021.001,-1,1037
221613,2019-01-10 12:25:38,2019-01-10 12:31:45,20190110,,-100,12,217000000027,611000000658,1,0.0,0.0,0.0,0.0,25.9,0.7,20.4,0.001735,10,SW.JS.021.001,-1,1038
221837,2019-01-10 12:30:38,2019-01-10 12:36:52,20190110,,-100,12,217000000027,611000000662,1,0.0,0.0,0.0,0.0,12.2,1.2,15.5,0.001298,10,SW.JS.021.001,-1,1039
222755,2019-01-10 12:50:38,2019-01-10 12:57:20,20190110,,-100,12,217000000027,611000000803,1,0.0,0.0,0.0,0.0,17.2,0.3,5.9,0.000492,10,SW.JS.021.001,-1,1043
222935,2019-01-10 12:55:38,2019-01-10 13:02:26,20190110,,-100,12,217000000027,611000000662,1,0.0,0.0,0.0,0.0,13.8,0.1,2.0,0.000175,10,SW.JS.021.001,-1,1044
222909,2019-01-10 12:55:38,2019-01-10 13:02:26,20190110,,-100,12,217000000027,611000000724,1,0.0,0.0,0.0,0.0,15.8,0.1,2.1,0.000183,10,SW.JS.021.001,-1,1044
222999,2019-01-10 12:55:38,2019-01-10 13:02:26,20190110,,-100,12,217000000027,611000000839,1,0.0,0.0,0.0,0.0,11.6,0.3,4.5,0.00039,10,SW.JS.021.001,-1,1044
223135,2019-01-10 13:00:38,2019-01-10 13:07:33,20190110,,-100,13,217000000027,611000000633,1,0.0,0.0,0.0,0.0,16.5,0.0,1.1,9e-05,10,SW.JS.021.001,-1,1045
223425,2019-01-10 13:05:38,2019-01-10 13:12:40,20190110,,-100,13,217000000027,611000000816,1,0.0,0.0,0.0,0.0,13.4,0.4,5.8,0.0005139999999999,10,SW.JS.021.001,-1,1046
223849,2019-01-10 13:15:38,2019-01-10 13:22:55,20190110,,-100,13,217000000027,611000000796,1,0.0,0.0,0.0,0.0,14.4,0.5,8.2,0.000673,10,SW.JS.021.001,-1,1048
224201,2019-01-10 13:25:38,2019-01-10 13:33:10,20190110,,-100,13,217000000027,611000000588,1,0.0,0.0,0.0,0.0,30.6,0.5,16.2,0.0,10,SW.JS.021.001,-1,1050
224202,2019-01-10 13:25:38,2019-01-10 13:33:10,20190110,,-100,13,217000000027,611000000588,2,,,,,30.9,0.5,16.4,3e-06,10,SW.JS.021.001,-1,1050
224237,2019-01-10 13:25:38,2019-01-10 13:33:10,20190110,,-100,13,217000000027,611000000635,1,0.0,0.0,0.0,0.0,27.7,0.3,10.3,0.001761,10,SW.JS.021.001,-1,1050
224238,2019-01-10 13:25:38,2019-01-10 13:33:10,20190110,,-100,13,217000000027,611000000635,2,,,,,29.6,0.3,10.7,0.001836,10,SW.JS.021.001,-1,1050
224481,2019-01-10 13:30:38,2019-01-10 13:38:17,20190110,,-100,13,217000000027,611000000727,1,0.0,0.0,0.0,0.0,17.4,0.6,11.3,0.000882,10,SW.JS.021.001,-1,1051
224725,2019-01-10 13:35:38,2019-01-10 13:43:25,20190110,,-100,13,217000000027,611000000795,1,0.0,0.0,0.0,0.0,13.3,0.4,6.5,0.000541,10,SW.JS.021.001,-1,1052
224839,2019-01-10 13:40:38,2019-01-10 13:48:33,20190110,,-100,13,217000000027,611000000534,1,0.0,0.0,0.0,0.0,19.4,0.4,8.2,0.0007099999999999,10,SW.JS.021.001,-1,1053
224891,2019-01-10 13:40:38,2019-01-10 13:48:33,20190110,,-100,13,217000000027,611000000632,1,0.0,0.0,0.0,0.0,13.5,0.0,1.3,0.000113,10,SW.JS.021.001,-1,1053
224965,2019-01-10 13:40:38,2019-01-10 13:48:33,20190110,,-100,13,217000000027,611000000818,1,0.0,0.0,0.0,0.0,15.7,0.2,3.5,0.000322,10,SW.JS.021.001,-1,1053
225157,2019-01-10 13:45:38,2019-01-10 13:53:40,20190110,,-100,13,217000000027,611000000452,1,0.0,0.0,0.0,0.0,23.7,0.3,8.8,0.00072,10,SW.JS.021.001,-1,1054
225165,2019-01-10 13:45:38,2019-01-10 13:53:40,20190110,,-100,13,217000000027,611000000795,1,0.0,0.0,0.0,0.0,13.6,0.2,2.9,0.0002379999999999,10,SW.JS.021.001,-1,1054
225465,2019-01-10 13:55:38,2019-01-10 14:03:55,20190110,,-100,13,217000000027,611000000427,1,0.0,0.0,0.0,0.0,15.8,0.7,11.1,0.000925,10,SW.JS.021.001,-1,1056
225813,2019-01-10 14:00:38,2019-01-10 14:09:04,20190110,,-100,14,217000000027,611000000738,1,0.0,0.0,0.0,0.0,17.7,0.7,12.7,0.001064,10,SW.JS.021.001,-1,1057
225955,2019-01-10 14:05:38,2019-01-10 14:14:11,20190110,,-100,14,217000000027,611000000568,1,0.0,0.0,0.0,0.0,15.7,0.3,5.3,0.000444,10,SW.JS.021.001,-1,1058
226695,2019-01-10 14:20:38,2019-01-10 14:24:39,20190110,,-100,14,217000000027,611000000786,1,0.0,0.0,0.0,0.0,21.8,0.3,8.4,0.000727,10,SW.JS.021.001,-1,1061
226815,2019-01-10 14:25:38,2019-01-10 14:29:46,20190110,,-100,14,217000000027,611000000552,1,0.0,0.0,0.0,0.0,20.5,0.0,1.6,0.000139,10,SW.JS.021.001,-1,1062
